,file_name,classes
67,dual_AGN_datasets/train_data/0_with_AGN_570.fits,dual_agn
68,dual_AGN_datasets/train_data/7_with_AGN_629.fits,dual_agn
69,dual_AGN_datasets/train_data/5_with_AGN_395.fits,dual_agn
70,dual_AGN_datasets/train_data/3_with_AGN_1274.fits,dual_agn
71,dual_AGN_datasets/train_data/6_with_AGN_49.fits,dual_agn
72,dual_AGN_datasets/train_data/3_with_AGN_836.fits,dual_agn
73,dual_AGN_datasets/train_data/6_with_AGN_301.fits,dual_agn
74,dual_AGN_datasets/train_data/5_with_AGN_1029.fits,dual_agn
75,dual_AGN_datasets/train_data/3_with_AGN_1197.fits,dual_agn
76,dual_AGN_datasets/train_data/6_with_AGN_356.fits,dual_agn
77,dual_AGN_datasets/train_data/7_with_AGN_316.fits,dual_agn
78,dual_AGN_datasets/train_data/8_with_AGN_613.fits,dual_agn
79,dual_AGN_datasets/train_data/3_with_AGN_524.fits,dual_agn
80,dual_AGN_datasets/train_data/9_with_AGN_989.fits,dual_agn
81,dual_AGN_datasets/train_data/0_with_AGN_1318.fits,dual_agn
82,dual_AGN_datasets/train_data/3_with_AGN_690.fits,dual_agn
83,dual_AGN_datasets/train_data/4_with_AGN_306.fits,dual_agn
84,dual_AGN_datasets/train_data/8_with_AGN_845.fits,dual_agn
85,dual_AGN_datasets/train_data/9_with_AGN_813.fits,dual_agn
86,dual_AGN_datasets/train_data/9_with_AGN_568.fits,dual_agn
87,dual_AGN_datasets/train_data/8_with_AGN_78.fits,dual_agn
88,dual_AGN_datasets/train_data/0_with_AGN_1242.fits,dual_agn
89,dual_AGN_datasets/train_data/8_with_AGN_252.fits,dual_agn
90,dual_AGN_datasets/train_data/1_with_AGN_175.fits,dual_agn
91,dual_AGN_datasets/train_data/0_with_AGN_860.fits,dual_agn
92,dual_AGN_datasets/train_data/4_with_AGN_657.fits,dual_agn
93,dual_AGN_datasets/train_data/4_with_AGN_576.fits,dual_agn
94,dual_AGN_datasets/train_data/11_with_AGN_213.fits,dual_agn
95,dual_AGN_datasets/train_data/17_with_AGN_263.fits,dual_agn
96,dual_AGN_datasets/train_data/9_with_AGN_270.fits,dual_agn
97,dual_AGN_datasets/train_data/9_with_AGN_32.fits,dual_agn
98,dual_AGN_datasets/train_data/4_with_AGN_517.fits,dual_agn
99,dual_AGN_datasets/train_data/4_with_AGN_454.fits,dual_agn
100,dual_AGN_datasets/train_data/0_with_AGN_801.fits,dual_agn
101,dual_AGN_datasets/train_data/4_with_AGN_206.fits,dual_agn
102,dual_AGN_datasets/train_data/8_with_AGN_216.fits,dual_agn
103,dual_AGN_datasets/train_data/8_with_AGN_1193.fits,dual_agn
104,dual_AGN_datasets/train_data/19_with_AGN_314.fits,dual_agn
105,dual_AGN_datasets/train_data/1_with_AGN_608.fits,dual_agn
106,dual_AGN_datasets/train_data/4_with_AGN_1313.fits,dual_agn
107,dual_AGN_datasets/train_data/5_with_AGN_1063.fits,dual_agn
108,dual_AGN_datasets/train_data/0_with_AGN_1156.fits,dual_agn
109,dual_AGN_datasets/train_data/4_with_AGN_965.fits,dual_agn
110,dual_AGN_datasets/train_data/10_with_AGN_1308.fits,dual_agn
111,dual_AGN_datasets/train_data/1_with_AGN_1391.fits,dual_agn
112,dual_AGN_datasets/train_data/1_with_AGN_1013.fits,dual_agn
113,dual_AGN_datasets/train_data/1_with_AGN_463.fits,dual_agn
114,dual_AGN_datasets/train_data/0_with_AGN_712.fits,dual_agn
115,dual_AGN_datasets/train_data/1_with_AGN_668.fits,dual_agn
116,dual_AGN_datasets/train_data/3_with_AGN_1265.fits,dual_agn
117,dual_AGN_datasets/train_data/2_with_AGN_569.fits,dual_agn
118,dual_AGN_datasets/train_data/8_with_AGN_1057.fits,dual_agn
119,dual_AGN_datasets/train_data/2_with_AGN_842.fits,dual_agn
120,dual_AGN_datasets/train_data/6_with_AGN_1009.fits,dual_agn
121,dual_AGN_datasets/train_data/10_with_AGN_317.fits,dual_agn
122,dual_AGN_datasets/train_data/7_with_AGN_1065.fits,dual_agn
123,dual_AGN_datasets/train_data/6_with_AGN_910.fits,dual_agn
124,dual_AGN_datasets/train_data/6_with_AGN_236.fits,dual_agn
125,dual_AGN_datasets/train_data/14_with_AGN_438.fits,dual_agn
126,dual_AGN_datasets/train_data/15_with_AGN_1066.fits,dual_agn
127,dual_AGN_datasets/train_data/5_with_AGN_247.fits,dual_agn
128,dual_AGN_datasets/train_data/6_with_AGN_366.fits,dual_agn
129,dual_AGN_datasets/train_data/0_with_AGN_578.fits,dual_agn
130,dual_AGN_datasets/train_data/8_with_AGN_201.fits,dual_agn
131,dual_AGN_datasets/train_data/8_with_AGN_415.fits,dual_agn
132,dual_AGN_datasets/train_data/4_with_AGN_1073.fits,dual_agn
133,dual_AGN_datasets/train_data/7_with_AGN_1329.fits,dual_agn
134,dual_AGN_datasets/train_data/9_with_AGN_109.fits,dual_agn
135,dual_AGN_datasets/train_data/1_with_AGN_869.fits,dual_agn
136,dual_AGN_datasets/train_data/4_with_AGN_178.fits,dual_agn
137,dual_AGN_datasets/train_data/7_with_AGN_104.fits,dual_agn
138,dual_AGN_datasets/train_data/5_with_AGN_1256.fits,dual_agn
139,dual_AGN_datasets/train_data/5_with_AGN_1072.fits,dual_agn
140,dual_AGN_datasets/train_data/6_with_AGN_793.fits,dual_agn
141,dual_AGN_datasets/train_data/9_with_AGN_78.fits,dual_agn
142,dual_AGN_datasets/train_data/1_with_AGN_1072.fits,dual_agn
143,dual_AGN_datasets/train_data/2_with_AGN_260.fits,dual_agn
144,dual_AGN_datasets/train_data/9_with_AGN_1394.fits,dual_agn
145,dual_AGN_datasets/train_data/3_with_AGN_372.fits,dual_agn
146,dual_AGN_datasets/train_data/0_with_AGN_355.fits,dual_agn
147,dual_AGN_datasets/train_data/6_with_AGN_898.fits,dual_agn
148,dual_AGN_datasets/train_data/17_with_AGN_192.fits,dual_agn
149,dual_AGN_datasets/train_data/6_with_AGN_190.fits,dual_agn
150,dual_AGN_datasets/train_data/8_with_AGN_796.fits,dual_agn
151,dual_AGN_datasets/train_data/8_with_AGN_890.fits,dual_agn
152,dual_AGN_datasets/train_data/3_with_AGN_1190.fits,dual_agn
153,dual_AGN_datasets/train_data/3_with_AGN_593.fits,dual_agn
154,dual_AGN_datasets/train_data/8_with_AGN_1386.fits,dual_agn
155,dual_AGN_datasets/train_data/4_with_AGN_356.fits,dual_agn
156,dual_AGN_datasets/train_data/8_with_AGN_1298.fits,dual_agn
157,dual_AGN_datasets/train_data/1_with_AGN_1082.fits,dual_agn
158,dual_AGN_datasets/train_data/1_with_AGN_1137.fits,dual_agn
159,dual_AGN_datasets/train_data/15_with_AGN_1359.fits,dual_agn
160,dual_AGN_datasets/train_data/2_with_AGN_1247.fits,dual_agn
161,dual_AGN_datasets/train_data/2_with_AGN_1035.fits,dual_agn
162,dual_AGN_datasets/train_data/7_with_AGN_1032.fits,dual_agn
163,dual_AGN_datasets/train_data/3_with_AGN_811.fits,dual_agn
164,dual_AGN_datasets/train_data/6_with_AGN_1067.fits,dual_agn
165,dual_AGN_datasets/train_data/5_with_AGN_568.fits,dual_agn
166,dual_AGN_datasets/train_data/6_with_AGN_176.fits,dual_agn
167,dual_AGN_datasets/train_data/5_with_AGN_617.fits,dual_agn
168,dual_AGN_datasets/train_data/8_with_AGN_425.fits,dual_agn
169,dual_AGN_datasets/train_data/2_with_AGN_140.fits,dual_agn
170,dual_AGN_datasets/train_data/4_with_AGN_157.fits,dual_agn
171,dual_AGN_datasets/train_data/4_with_AGN_259.fits,dual_agn
172,dual_AGN_datasets/train_data/0_with_AGN_1213.fits,dual_agn
173,dual_AGN_datasets/train_data/7_with_AGN_244.fits,dual_agn
174,dual_AGN_datasets/train_data/16_with_AGN_367.fits,dual_agn
175,dual_AGN_datasets/train_data/4_with_AGN_680.fits,dual_agn
176,dual_AGN_datasets/train_data/11_with_AGN_377.fits,dual_agn
177,dual_AGN_datasets/train_data/11_with_AGN_194.fits,dual_agn
178,dual_AGN_datasets/train_data/3_with_AGN_1213.fits,dual_agn
179,dual_AGN_datasets/train_data/7_with_AGN_343.fits,dual_agn
180,dual_AGN_datasets/train_data/6_with_AGN_1401.fits,dual_agn
181,dual_AGN_datasets/train_data/9_with_AGN_674.fits,dual_agn
182,dual_AGN_datasets/train_data/13_with_AGN_94.fits,dual_agn
183,dual_AGN_datasets/train_data/8_with_AGN_1228.fits,dual_agn
184,dual_AGN_datasets/train_data/11_with_AGN_1218.fits,dual_agn
185,dual_AGN_datasets/train_data/1_with_AGN_152.fits,dual_agn
186,dual_AGN_datasets/train_data/1_with_AGN_1259.fits,dual_agn
187,dual_AGN_datasets/train_data/4_with_AGN_1159.fits,dual_agn
188,dual_AGN_datasets/train_data/4_with_AGN_57.fits,dual_agn
189,dual_AGN_datasets/train_data/5_with_AGN_296.fits,dual_agn
190,dual_AGN_datasets/train_data/6_with_AGN_1243.fits,dual_agn
191,dual_AGN_datasets/train_data/10_with_AGN_84.fits,dual_agn
192,dual_AGN_datasets/train_data/9_with_AGN_1042.fits,dual_agn
193,dual_AGN_datasets/train_data/6_with_AGN_165.fits,dual_agn
194,dual_AGN_datasets/train_data/1_with_AGN_25.fits,dual_agn
195,dual_AGN_datasets/train_data/7_with_AGN_1189.fits,dual_agn
196,dual_AGN_datasets/train_data/5_with_AGN_31.fits,dual_agn
197,dual_AGN_datasets/train_data/1_with_AGN_1260.fits,dual_agn
198,dual_AGN_datasets/train_data/7_with_AGN_1111.fits,dual_agn
199,dual_AGN_datasets/train_data/9_with_AGN_317.fits,dual_agn
200,dual_AGN_datasets/train_data/6_with_AGN_375.fits,dual_agn
201,dual_AGN_datasets/train_data/1_with_AGN_1272.fits,dual_agn
202,dual_AGN_datasets/train_data/1_with_AGN_883.fits,dual_agn
203,dual_AGN_datasets/train_data/8_with_AGN_538.fits,dual_agn
204,dual_AGN_datasets/train_data/3_with_AGN_253.fits,dual_agn
205,dual_AGN_datasets/train_data/7_with_AGN_1048.fits,dual_agn
206,dual_AGN_datasets/train_data/3_with_AGN_1350.fits,dual_agn
207,dual_AGN_datasets/train_data/16_with_AGN_1006.fits,dual_agn
208,dual_AGN_datasets/train_data/9_with_AGN_259.fits,dual_agn
209,dual_AGN_datasets/train_data/1_with_AGN_464.fits,dual_agn
210,dual_AGN_datasets/train_data/0_with_AGN_484.fits,dual_agn
211,dual_AGN_datasets/train_data/16_with_AGN_605.fits,dual_agn
212,dual_AGN_datasets/train_data/9_with_AGN_88.fits,dual_agn
213,dual_AGN_datasets/train_data/9_with_AGN_159.fits,dual_agn
214,dual_AGN_datasets/train_data/5_with_AGN_156.fits,dual_agn
215,dual_AGN_datasets/train_data/16_with_AGN_170.fits,dual_agn
216,dual_AGN_datasets/train_data/10_with_AGN_751.fits,dual_agn
217,dual_AGN_datasets/train_data/4_with_AGN_862.fits,dual_agn
218,dual_AGN_datasets/train_data/5_with_AGN_823.fits,dual_agn
219,dual_AGN_datasets/train_data/6_with_AGN_235.fits,dual_agn
220,dual_AGN_datasets/train_data/0_with_AGN_1263.fits,dual_agn
221,dual_AGN_datasets/train_data/18_with_AGN_1175.fits,dual_agn
222,dual_AGN_datasets/train_data/9_with_AGN_920.fits,dual_agn
223,dual_AGN_datasets/train_data/4_with_AGN_1155.fits,dual_agn
224,dual_AGN_datasets/train_data/1_with_AGN_805.fits,dual_agn
225,dual_AGN_datasets/train_data/10_with_AGN_40.fits,dual_agn
226,dual_AGN_datasets/train_data/15_with_AGN_48.fits,dual_agn
227,dual_AGN_datasets/train_data/6_with_AGN_567.fits,dual_agn
228,dual_AGN_datasets/train_data/0_with_AGN_437.fits,dual_agn
229,dual_AGN_datasets/train_data/2_with_AGN_918.fits,dual_agn
230,dual_AGN_datasets/train_data/3_with_AGN_128.fits,dual_agn
231,dual_AGN_datasets/train_data/5_with_AGN_68.fits,dual_agn
232,dual_AGN_datasets/train_data/5_with_AGN_533.fits,dual_agn
233,dual_AGN_datasets/train_data/8_with_AGN_609.fits,dual_agn
234,dual_AGN_datasets/train_data/4_with_AGN_562.fits,dual_agn
235,dual_AGN_datasets/train_data/2_with_AGN_1073.fits,dual_agn
236,dual_AGN_datasets/train_data/4_with_AGN_957.fits,dual_agn
237,dual_AGN_datasets/train_data/12_with_AGN_1384.fits,dual_agn
238,dual_AGN_datasets/train_data/5_with_AGN_698.fits,dual_agn
239,dual_AGN_datasets/train_data/2_with_AGN_894.fits,dual_agn
240,dual_AGN_datasets/train_data/5_with_AGN_761.fits,dual_agn
241,dual_AGN_datasets/train_data/9_with_AGN_997.fits,dual_agn
242,dual_AGN_datasets/train_data/5_with_AGN_1135.fits,dual_agn
243,dual_AGN_datasets/train_data/8_with_AGN_246.fits,dual_agn
244,dual_AGN_datasets/train_data/8_with_AGN_1310.fits,dual_agn
245,dual_AGN_datasets/train_data/1_with_AGN_281.fits,dual_agn
246,dual_AGN_datasets/train_data/2_with_AGN_1181.fits,dual_agn
247,dual_AGN_datasets/train_data/1_with_AGN_1060.fits,dual_agn
248,dual_AGN_datasets/train_data/3_with_AGN_1369.fits,dual_agn
249,dual_AGN_datasets/train_data/1_with_AGN_1397.fits,dual_agn
250,dual_AGN_datasets/train_data/9_with_AGN_194.fits,dual_agn
251,dual_AGN_datasets/train_data/6_with_AGN_1158.fits,dual_agn
252,dual_AGN_datasets/train_data/5_with_AGN_805.fits,dual_agn
253,dual_AGN_datasets/train_data/0_with_AGN_904.fits,dual_agn
254,dual_AGN_datasets/train_data/19_with_AGN_1177.fits,dual_agn
255,dual_AGN_datasets/train_data/15_with_AGN_1163.fits,dual_agn
256,dual_AGN_datasets/train_data/2_with_AGN_938.fits,dual_agn
257,dual_AGN_datasets/train_data/9_with_AGN_581.fits,dual_agn
258,dual_AGN_datasets/train_data/13_with_AGN_598.fits,dual_agn
259,dual_AGN_datasets/train_data/7_with_AGN_240.fits,dual_agn
260,dual_AGN_datasets/train_data/2_with_AGN_463.fits,dual_agn
261,dual_AGN_datasets/train_data/4_with_AGN_215.fits,dual_agn
262,dual_AGN_datasets/train_data/0_with_AGN_67.fits,dual_agn
263,dual_AGN_datasets/train_data/6_with_AGN_316.fits,dual_agn
264,dual_AGN_datasets/train_data/0_with_AGN_1150.fits,dual_agn
265,dual_AGN_datasets/train_data/6_with_AGN_1284.fits,dual_agn
266,dual_AGN_datasets/train_data/6_with_AGN_882.fits,dual_agn
267,dual_AGN_datasets/train_data/2_with_AGN_491.fits,dual_agn
268,dual_AGN_datasets/train_data/16_with_AGN_203.fits,dual_agn
269,dual_AGN_datasets/train_data/5_with_AGN_1219.fits,dual_agn
270,dual_AGN_datasets/train_data/8_with_AGN_376.fits,dual_agn
271,dual_AGN_datasets/train_data/18_with_AGN_270.fits,dual_agn
272,dual_AGN_datasets/train_data/18_with_AGN_1085.fits,dual_agn
273,dual_AGN_datasets/train_data/9_with_AGN_1144.fits,dual_agn
274,dual_AGN_datasets/train_data/12_with_AGN_89.fits,dual_agn
275,dual_AGN_datasets/train_data/8_with_AGN_569.fits,dual_agn
276,dual_AGN_datasets/train_data/8_with_AGN_492.fits,dual_agn
277,dual_AGN_datasets/train_data/3_with_AGN_1187.fits,dual_agn
278,dual_AGN_datasets/train_data/4_with_AGN_815.fits,dual_agn
279,dual_AGN_datasets/train_data/10_with_AGN_43.fits,dual_agn
280,dual_AGN_datasets/train_data/18_with_AGN_1206.fits,dual_agn
281,dual_AGN_datasets/train_data/0_with_AGN_152.fits,dual_agn
282,dual_AGN_datasets/train_data/4_with_AGN_1110.fits,dual_agn
283,dual_AGN_datasets/train_data/7_with_AGN_695.fits,dual_agn
284,dual_AGN_datasets/train_data/4_with_AGN_56.fits,dual_agn
285,dual_AGN_datasets/train_data/9_with_AGN_205.fits,dual_agn
286,dual_AGN_datasets/train_data/12_with_AGN_829.fits,dual_agn
287,dual_AGN_datasets/train_data/2_with_AGN_81.fits,dual_agn
288,dual_AGN_datasets/train_data/16_with_AGN_1030.fits,dual_agn
289,dual_AGN_datasets/train_data/7_with_AGN_209.fits,dual_agn
290,dual_AGN_datasets/train_data/5_with_AGN_108.fits,dual_agn
291,dual_AGN_datasets/train_data/7_with_AGN_1270.fits,dual_agn
292,dual_AGN_datasets/train_data/17_with_AGN_794.fits,dual_agn
293,dual_AGN_datasets/train_data/6_with_AGN_996.fits,dual_agn
294,dual_AGN_datasets/train_data/4_with_AGN_897.fits,dual_agn
295,dual_AGN_datasets/train_data/4_with_AGN_856.fits,dual_agn
296,dual_AGN_datasets/train_data/19_with_AGN_1161.fits,dual_agn
297,dual_AGN_datasets/train_data/1_with_AGN_627.fits,dual_agn
298,dual_AGN_datasets/train_data/9_with_AGN_992.fits,dual_agn
299,dual_AGN_datasets/train_data/7_with_AGN_642.fits,dual_agn
300,dual_AGN_datasets/train_data/5_with_AGN_908.fits,dual_agn
301,dual_AGN_datasets/train_data/9_with_AGN_723.fits,dual_agn
302,dual_AGN_datasets/train_data/10_with_AGN_61.fits,dual_agn
303,dual_AGN_datasets/train_data/10_with_AGN_67.fits,dual_agn
304,dual_AGN_datasets/train_data/15_with_AGN_12.fits,dual_agn
305,dual_AGN_datasets/train_data/7_with_AGN_151.fits,dual_agn
306,dual_AGN_datasets/train_data/3_with_AGN_286.fits,dual_agn
307,dual_AGN_datasets/train_data/5_with_AGN_1315.fits,dual_agn
308,dual_AGN_datasets/train_data/5_with_AGN_882.fits,dual_agn
309,dual_AGN_datasets/train_data/7_with_AGN_482.fits,dual_agn
310,dual_AGN_datasets/train_data/8_with_AGN_798.fits,dual_agn
311,dual_AGN_datasets/train_data/5_with_AGN_1177.fits,dual_agn
312,dual_AGN_datasets/train_data/4_with_AGN_1250.fits,dual_agn
313,dual_AGN_datasets/train_data/7_with_AGN_309.fits,dual_agn
314,dual_AGN_datasets/train_data/2_with_AGN_446.fits,dual_agn
315,dual_AGN_datasets/train_data/13_with_AGN_625.fits,dual_agn
316,dual_AGN_datasets/train_data/2_with_AGN_1245.fits,dual_agn
317,dual_AGN_datasets/train_data/20_with_AGN_87.fits,dual_agn
318,dual_AGN_datasets/train_data/3_with_AGN_994.fits,dual_agn
319,dual_AGN_datasets/train_data/11_with_AGN_930.fits,dual_agn
320,dual_AGN_datasets/train_data/4_with_AGN_221.fits,dual_agn
321,dual_AGN_datasets/train_data/7_with_AGN_783.fits,dual_agn
322,dual_AGN_datasets/train_data/4_with_AGN_511.fits,dual_agn
323,dual_AGN_datasets/train_data/8_with_AGN_202.fits,dual_agn
324,dual_AGN_datasets/train_data/2_with_AGN_1385.fits,dual_agn
325,dual_AGN_datasets/train_data/6_with_AGN_756.fits,dual_agn
326,dual_AGN_datasets/train_data/13_with_AGN_41.fits,dual_agn
327,dual_AGN_datasets/train_data/7_with_AGN_205.fits,dual_agn
328,dual_AGN_datasets/train_data/8_with_AGN_213.fits,dual_agn
329,dual_AGN_datasets/train_data/7_with_AGN_1000.fits,dual_agn
330,dual_AGN_datasets/train_data/5_with_AGN_1387.fits,dual_agn
331,dual_AGN_datasets/train_data/1_with_AGN_1280.fits,dual_agn
332,dual_AGN_datasets/train_data/1_with_AGN_1223.fits,dual_agn
333,dual_AGN_datasets/train_data/20_with_AGN_225.fits,dual_agn
334,dual_AGN_datasets/train_data/9_with_AGN_421.fits,dual_agn
335,dual_AGN_datasets/train_data/9_with_AGN_269.fits,dual_agn
336,dual_AGN_datasets/train_data/3_with_AGN_275.fits,dual_agn
337,dual_AGN_datasets/train_data/9_with_AGN_41.fits,dual_agn
338,dual_AGN_datasets/train_data/8_with_AGN_742.fits,dual_agn
339,dual_AGN_datasets/train_data/7_with_AGN_1272.fits,dual_agn
340,dual_AGN_datasets/train_data/6_with_AGN_811.fits,dual_agn
341,dual_AGN_datasets/train_data/8_with_AGN_1398.fits,dual_agn
342,dual_AGN_datasets/train_data/1_with_AGN_631.fits,dual_agn
343,dual_AGN_datasets/train_data/3_with_AGN_725.fits,dual_agn
344,dual_AGN_datasets/train_data/8_with_AGN_274.fits,dual_agn
345,dual_AGN_datasets/train_data/0_with_AGN_68.fits,dual_agn
346,dual_AGN_datasets/train_data/15_with_AGN_747.fits,dual_agn
347,dual_AGN_datasets/train_data/0_with_AGN_253.fits,dual_agn
348,dual_AGN_datasets/train_data/4_with_AGN_197.fits,dual_agn
349,dual_AGN_datasets/train_data/3_with_AGN_453.fits,dual_agn
350,dual_AGN_datasets/train_data/6_with_AGN_1359.fits,dual_agn
351,dual_AGN_datasets/train_data/8_with_AGN_884.fits,dual_agn
352,dual_AGN_datasets/train_data/6_with_AGN_480.fits,dual_agn
353,dual_AGN_datasets/train_data/5_with_AGN_197.fits,dual_agn
354,dual_AGN_datasets/train_data/7_with_AGN_487.fits,dual_agn
355,dual_AGN_datasets/train_data/5_with_AGN_4.fits,dual_agn
356,dual_AGN_datasets/train_data/2_with_AGN_1359.fits,dual_agn
357,dual_AGN_datasets/train_data/7_with_AGN_1200.fits,dual_agn
358,dual_AGN_datasets/train_data/3_with_AGN_796.fits,dual_agn
359,dual_AGN_datasets/train_data/5_with_AGN_934.fits,dual_agn
360,dual_AGN_datasets/train_data/8_with_AGN_137.fits,dual_agn
361,dual_AGN_datasets/train_data/9_with_AGN_638.fits,dual_agn
362,dual_AGN_datasets/train_data/12_with_AGN_297.fits,dual_agn
363,dual_AGN_datasets/train_data/1_with_AGN_213.fits,dual_agn
364,dual_AGN_datasets/train_data/10_with_AGN_17.fits,dual_agn
365,dual_AGN_datasets/train_data/2_with_AGN_1178.fits,dual_agn
366,dual_AGN_datasets/train_data/8_with_AGN_864.fits,dual_agn
367,dual_AGN_datasets/train_data/0_with_AGN_891.fits,dual_agn
368,dual_AGN_datasets/train_data/16_with_AGN_242.fits,dual_agn
369,dual_AGN_datasets/train_data/5_with_AGN_257.fits,dual_agn
370,dual_AGN_datasets/train_data/9_with_AGN_884.fits,dual_agn
371,dual_AGN_datasets/train_data/1_with_AGN_1384.fits,dual_agn
372,dual_AGN_datasets/train_data/1_with_AGN_20.fits,dual_agn
373,dual_AGN_datasets/train_data/1_with_AGN_1219.fits,dual_agn
374,dual_AGN_datasets/train_data/2_with_AGN_974.fits,dual_agn
375,dual_AGN_datasets/train_data/0_with_AGN_556.fits,dual_agn
376,dual_AGN_datasets/train_data/2_with_AGN_1312.fits,dual_agn
377,dual_AGN_datasets/train_data/9_with_AGN_448.fits,dual_agn
378,dual_AGN_datasets/train_data/5_with_AGN_472.fits,dual_agn
379,dual_AGN_datasets/train_data/7_with_AGN_54.fits,dual_agn
380,dual_AGN_datasets/train_data/8_with_AGN_1220.fits,dual_agn
381,dual_AGN_datasets/train_data/8_with_AGN_1347.fits,dual_agn
382,dual_AGN_datasets/train_data/16_with_AGN_384.fits,dual_agn
383,dual_AGN_datasets/train_data/9_with_AGN_972.fits,dual_agn
384,dual_AGN_datasets/train_data/6_with_AGN_780.fits,dual_agn
