Unnamed: 0,file_name,classes,balance
7472,offset_AGN_datasets/train_data/3_with_AGN_384.fits,offset_agn,"(4999.5, 7499.25]"
5244,merger_datasets/train_data/1452-cutout-HSC-G-9800-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
2955,empty_space_dataset/empty_space_train_data/ra_189.5933955303782_dec_-1.5562530243919968.fits,empty_space,"(2499.75, 4999.5]"
9374,single_AGN_datasets/confirmed_single_AGN/QSO_011934.91-002305.3.fits,single_agn,"(7499.25, 9999.0]"
325,dual_AGN_datasets/train_data/6_with_AGN_756.fits,dual_agn,"(-9.999, 2499.75]"
3082,empty_space_dataset/empty_space_train_data/ra_189.34286921458872_dec_-1.717305655970944.fits,empty_space,"(2499.75, 4999.5]"
4372,merger_datasets/train_data/1995-cutout-HSC-G-9320-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
250,dual_AGN_datasets/train_data/9_with_AGN_194.fits,dual_agn,"(-9.999, 2499.75]"
5686,merger_datasets/train_data/3643-cutout-HSC-G-9594-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
9498,single_AGN_datasets/confirmed_single_AGN/QSO_004801.44-003851.1.fits,single_agn,"(7499.25, 9999.0]"
8196,single_AGN_datasets/confirmed_single_AGN/QSO_110143.71-000454.1.fits,single_agn,"(7499.25, 9999.0]"
6655,offset_AGN_datasets/train_data/4_with_AGN_1278.fits,offset_agn,"(4999.5, 7499.25]"
4711,merger_datasets/train_data/3190-cutout-HSC-G-9592-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
6095,offset_AGN_datasets/train_data/13_with_AGN_1117.fits,offset_agn,"(4999.5, 7499.25]"
3093,empty_space_dataset/empty_space_train_data/ra_189.01181658300976_dec_-1.8515161822867336.fits,empty_space,"(2499.75, 4999.5]"
2660,empty_space_dataset/empty_space_train_data/ra_189.02076395143084_dec_-1.3862530243919968.fits,empty_space,"(2499.75, 4999.5]"
8802,single_AGN_datasets/confirmed_single_AGN/QSO_005808.22+045543.5.fits,single_agn,"(7499.25, 9999.0]"
6976,offset_AGN_datasets/train_data/15_with_AGN_310.fits,offset_agn,"(4999.5, 7499.25]"
4772,merger_datasets/train_data/876-cutout-HSC-G-9803-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
3859,empty_space_dataset/empty_space_train_data/ra_189.39655342511503_dec_-1.2788846033393653.fits,empty_space,"(2499.75, 4999.5]"
7721,offset_AGN_datasets/train_data/15_with_AGN_792.fits,offset_agn,"(7499.25, 9999.0]"
4119,merger_datasets/train_data/6267-cutout-HSC-G-9860-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
8493,single_AGN_datasets/confirmed_single_AGN/UNK_085115.86+005628.3.fits,single_agn,"(7499.25, 9999.0]"
6790,offset_AGN_datasets/train_data/17_with_AGN_1051.fits,offset_agn,"(4999.5, 7499.25]"
4978,merger_datasets/train_data/2571-cutout-HSC-G-9593-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
8653,single_AGN_datasets/confirmed_single_AGN/QSO_015945.00+031907.1.fits,single_agn,"(7499.25, 9999.0]"
5601,merger_datasets/train_data/1220-cutout-HSC-G-9801-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
8858,single_AGN_datasets/confirmed_single_AGN/QSO_140622.75+003939.1.fits,single_agn,"(7499.25, 9999.0]"
2633,empty_space_dataset/empty_space_train_data/ra_188.97602710932557_dec_-1.3236214454446285.fits,empty_space,"(2499.75, 4999.5]"
4714,merger_datasets/train_data/1477-cutout-HSC-G-9803-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
4658,merger_datasets/train_data/3724-cutout-HSC-G-9834-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
5137,merger_datasets/train_data/1213-cutout-HSC-G-9800-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
9442,single_AGN_datasets/confirmed_single_AGN/QSO_123243.46-012537.9.fits,single_agn,"(7499.25, 9999.0]"
9014,single_AGN_datasets/confirmed_single_AGN/QSO_091251.56-005157.6.fits,single_agn,"(7499.25, 9999.0]"
9902,single_AGN_datasets/confirmed_single_AGN/QSO_001959.88+014810.7.fits,single_agn,"(7499.25, 9999.0]"
623,dual_AGN_datasets/train_data/2_with_AGN_1106.fits,dual_agn,"(-9.999, 2499.75]"
4986,merger_datasets/train_data/3620-cutout-HSC-G-9594-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
118,dual_AGN_datasets/train_data/8_with_AGN_1057.fits,dual_agn,"(-9.999, 2499.75]"
826,dual_AGN_datasets/train_data/4_with_AGN_786.fits,dual_agn,"(-9.999, 2499.75]"
9535,single_AGN_datasets/confirmed_single_AGN/QSO_093821.72+003357.6.fits,single_agn,"(7499.25, 9999.0]"
3030,empty_space_dataset/empty_space_train_data/ra_189.38760605669398_dec_-1.2520424980762073.fits,empty_space,"(2499.75, 4999.5]"
7955,offset_AGN_datasets/train_data/19_with_AGN_470.fits,offset_agn,"(7499.25, 9999.0]"
7723,offset_AGN_datasets/train_data/7_with_AGN_426.fits,offset_agn,"(7499.25, 9999.0]"
6476,offset_AGN_datasets/train_data/8_with_AGN_1070.fits,offset_agn,"(4999.5, 7499.25]"
2054,empty_space_dataset/empty_space_train_data/ra_188.96707974090452_dec_-1.5830951296551548.fits,empty_space,"(-9.999, 2499.75]"
8790,single_AGN_datasets/confirmed_single_AGN/QSO_110248.33-010934.3.fits,single_agn,"(7499.25, 9999.0]"
90,dual_AGN_datasets/train_data/1_with_AGN_175.fits,dual_agn,"(-9.999, 2499.75]"
5302,merger_datasets/train_data/1073-cutout-HSC-G-9557-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
7437,offset_AGN_datasets/train_data/0_with_AGN_738.fits,offset_agn,"(4999.5, 7499.25]"
6654,offset_AGN_datasets/train_data/6_with_AGN_871.fits,offset_agn,"(4999.5, 7499.25]"
8976,single_AGN_datasets/confirmed_single_AGN/QSO_103325.25+004114.4.fits,single_agn,"(7499.25, 9999.0]"
1340,dual_AGN_datasets/train_data/2_with_AGN_1368.fits,dual_agn,"(-9.999, 2499.75]"
7684,offset_AGN_datasets/train_data/8_with_AGN_1265.fits,offset_agn,"(7499.25, 9999.0]"
4179,merger_datasets/train_data/6669-cutout-HSC-G-9860-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
3426,empty_space_dataset/empty_space_train_data/ra_189.02971131985188_dec_-1.8067793401814705.fits,empty_space,"(2499.75, 4999.5]"
2342,empty_space_dataset/empty_space_train_data/ra_189.2712902672203_dec_-1.9230951296551546.fits,empty_space,"(-9.999, 2499.75]"
9773,single_AGN_datasets/confirmed_single_AGN/QSO_140145.24-002801.3.fits,single_agn,"(7499.25, 9999.0]"
1930,dual_AGN_datasets/train_data/5_with_AGN_325.fits,dual_agn,"(-9.999, 2499.75]"
1147,dual_AGN_datasets/train_data/1_with_AGN_1000.fits,dual_agn,"(-9.999, 2499.75]"
2028,empty_space_dataset/empty_space_train_data/ra_189.16392184616765_dec_-1.7709898664972599.fits,empty_space,"(-9.999, 2499.75]"
4805,merger_datasets/train_data/6578-cutout-HSC-G-9855-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
3159,empty_space_dataset/empty_space_train_data/ra_189.61129026722028_dec_-1.5204635507077862.fits,empty_space,"(2499.75, 4999.5]"
192,dual_AGN_datasets/train_data/9_with_AGN_1042.fits,dual_agn,"(-9.999, 2499.75]"
7557,offset_AGN_datasets/train_data/16_with_AGN_899.fits,offset_agn,"(7499.25, 9999.0]"
5228,merger_datasets/train_data/5311-cutout-HSC-G-9616-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
4032,merger_datasets/train_data/4725-cutout-HSC-G-9373-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
1668,dual_AGN_datasets/train_data/15_with_AGN_0.fits,dual_agn,"(-9.999, 2499.75]"
6675,offset_AGN_datasets/train_data/11_with_AGN_219.fits,offset_agn,"(4999.5, 7499.25]"
8238,single_AGN_datasets/confirmed_single_AGN/QSO_003519.73+033936.1.fits,single_agn,"(7499.25, 9999.0]"
1476,dual_AGN_datasets/train_data/1_with_AGN_134.fits,dual_agn,"(-9.999, 2499.75]"
7419,offset_AGN_datasets/train_data/14_with_AGN_698.fits,offset_agn,"(4999.5, 7499.25]"
5391,merger_datasets/train_data/7265-cutout-HSC-G-9373-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
7937,offset_AGN_datasets/train_data/13_with_AGN_630.fits,offset_agn,"(7499.25, 9999.0]"
4279,merger_datasets/train_data/1669-cutout-HSC-G-9799-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
3801,empty_space_dataset/empty_space_train_data/ra_189.09234289879925_dec_-1.3683582875498914.fits,empty_space,"(2499.75, 4999.5]"
7334,offset_AGN_datasets/train_data/8_with_AGN_1222.fits,offset_agn,"(4999.5, 7499.25]"
4197,merger_datasets/train_data/717-cutout-HSC-G-9801-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
5165,merger_datasets/train_data/7415-cutout-HSC-G-9616-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
8859,single_AGN_datasets/confirmed_single_AGN/QSO_010212.61+000820.6.fits,single_agn,"(7499.25, 9999.0]"
1613,dual_AGN_datasets/train_data/17_with_AGN_537.fits,dual_agn,"(-9.999, 2499.75]"
172,dual_AGN_datasets/train_data/0_with_AGN_1213.fits,dual_agn,"(-9.999, 2499.75]"
998,dual_AGN_datasets/train_data/13_with_AGN_1108.fits,dual_agn,"(-9.999, 2499.75]"
2056,empty_space_dataset/empty_space_train_data/ra_189.69181658300977_dec_-1.5920424980762073.fits,empty_space,"(-9.999, 2499.75]"
2952,empty_space_dataset/empty_space_train_data/ra_189.34286921458872_dec_-1.3952003928130492.fits,empty_space,"(2499.75, 4999.5]"
1127,dual_AGN_datasets/train_data/0_with_AGN_1276.fits,dual_agn,"(-9.999, 2499.75]"
8756,single_AGN_datasets/confirmed_single_AGN/QSO_125334.77-015837.7.fits,single_agn,"(7499.25, 9999.0]"
3623,empty_space_dataset/empty_space_train_data/ra_189.31602710932557_dec_-1.8783582875498914.fits,empty_space,"(2499.75, 4999.5]"
6824,offset_AGN_datasets/train_data/0_with_AGN_343.fits,offset_agn,"(4999.5, 7499.25]"
1730,dual_AGN_datasets/train_data/14_with_AGN_1360.fits,dual_agn,"(-9.999, 2499.75]"
1753,dual_AGN_datasets/train_data/3_with_AGN_716.fits,dual_agn,"(-9.999, 2499.75]"
5111,merger_datasets/train_data/2574-cutout-HSC-G-9593-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
1724,dual_AGN_datasets/train_data/2_with_AGN_271.fits,dual_agn,"(-9.999, 2499.75]"
4813,merger_datasets/train_data/2354-cutout-HSC-G-9321-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
5695,merger_datasets/train_data/6587-cutout-HSC-G-9855-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
5862,merger_datasets/train_data/5867-cutout-HSC-G-9856-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
9220,single_AGN_datasets/confirmed_single_AGN/QSO_002524.29-004858.2.fits,single_agn,"(7499.25, 9999.0]"
6984,offset_AGN_datasets/train_data/7_with_AGN_1038.fits,offset_agn,"(4999.5, 7499.25]"
6831,offset_AGN_datasets/train_data/9_with_AGN_301.fits,offset_agn,"(4999.5, 7499.25]"
6784,offset_AGN_datasets/train_data/7_with_AGN_347.fits,offset_agn,"(4999.5, 7499.25]"
6238,offset_AGN_datasets/train_data/7_with_AGN_550.fits,offset_agn,"(4999.5, 7499.25]"
5052,merger_datasets/train_data/5985-cutout-HSC-G-9860-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
4718,merger_datasets/train_data/4920-cutout-HSC-G-9370-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
9716,single_AGN_datasets/confirmed_single_AGN/QSO_005106.42+025258.0.fits,single_agn,"(7499.25, 9999.0]"
2775,empty_space_dataset/empty_space_train_data/ra_189.46813237248347_dec_-1.9052003928130494.fits,empty_space,"(2499.75, 4999.5]"
9961,single_AGN_datasets/confirmed_single_AGN/QSO_003752.64+013158.9.fits,single_agn,"(7499.25, 9999.0]"
605,dual_AGN_datasets/train_data/5_with_AGN_584.fits,dual_agn,"(-9.999, 2499.75]"
7418,offset_AGN_datasets/train_data/10_with_AGN_258.fits,offset_agn,"(4999.5, 7499.25]"
4564,merger_datasets/train_data/4820-cutout-HSC-G-9376-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
2076,empty_space_dataset/empty_space_train_data/ra_189.11918500406242_dec_-1.94098986649726.fits,empty_space,"(-9.999, 2499.75]"
1293,dual_AGN_datasets/train_data/4_with_AGN_110.fits,dual_agn,"(-9.999, 2499.75]"
3014,empty_space_dataset/empty_space_train_data/ra_189.39655342511503_dec_-1.574147761234102.fits,empty_space,"(2499.75, 4999.5]"
3224,empty_space_dataset/empty_space_train_data/ra_189.45023763564134_dec_-1.4399372349183124.fits,empty_space,"(2499.75, 4999.5]"
1013,dual_AGN_datasets/train_data/1_with_AGN_1166.fits,dual_agn,"(-9.999, 2499.75]"
3843,empty_space_dataset/empty_space_train_data/ra_189.43234289879925_dec_-1.842568813865681.fits,empty_space,"(2499.75, 4999.5]"
8774,single_AGN_datasets/confirmed_single_AGN/QSO_004459.86+004740.5.fits,single_agn,"(7499.25, 9999.0]"
518,dual_AGN_datasets/train_data/16_with_AGN_307.fits,dual_agn,"(-9.999, 2499.75]"
8920,single_AGN_datasets/confirmed_single_AGN/QSO_000421.72+001204.4.fits,single_agn,"(7499.25, 9999.0]"
3666,empty_space_dataset/empty_space_train_data/ra_189.7812902672203_dec_-1.3236214454446285.fits,empty_space,"(2499.75, 4999.5]"
6307,offset_AGN_datasets/train_data/8_with_AGN_293.fits,offset_agn,"(4999.5, 7499.25]"
292,dual_AGN_datasets/train_data/17_with_AGN_794.fits,dual_agn,"(-9.999, 2499.75]"
2701,empty_space_dataset/empty_space_train_data/ra_189.25339553037819_dec_-1.4399372349183124.fits,empty_space,"(2499.75, 4999.5]"
3210,empty_space_dataset/empty_space_train_data/ra_189.3070797409045_dec_-1.7262530243919967.fits,empty_space,"(2499.75, 4999.5]"
5639,merger_datasets/train_data/3931-cutout-HSC-G-9347-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
2950,empty_space_dataset/empty_space_train_data/ra_188.95813237248345_dec_-1.574147761234102.fits,empty_space,"(2499.75, 4999.5]"
1334,dual_AGN_datasets/train_data/7_with_AGN_798.fits,dual_agn,"(-9.999, 2499.75]"
9568,single_AGN_datasets/confirmed_single_AGN/QSO_003840.59-003801.3.fits,single_agn,"(7499.25, 9999.0]"
1809,dual_AGN_datasets/train_data/2_with_AGN_311.fits,dual_agn,"(-9.999, 2499.75]"
8361,single_AGN_datasets/confirmed_single_AGN/QSO_012137.13-004124.2.fits,single_agn,"(7499.25, 9999.0]"
5562,merger_datasets/train_data/4787-cutout-HSC-G-9375-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
5909,merger_datasets/train_data/5888-cutout-HSC-G-9856-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
7492,offset_AGN_datasets/train_data/8_with_AGN_438.fits,offset_agn,"(4999.5, 7499.25]"
8459,single_AGN_datasets/confirmed_single_AGN/UNK_143542.68-000541.8.fits,single_agn,"(7499.25, 9999.0]"
5447,merger_datasets/train_data/3175-cutout-HSC-G-9591-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
7260,offset_AGN_datasets/train_data/0_with_AGN_1234.fits,offset_agn,"(4999.5, 7499.25]"
2939,empty_space_dataset/empty_space_train_data/ra_189.41444816195713_dec_-1.815726708602523.fits,empty_space,"(2499.75, 4999.5]"
4366,merger_datasets/train_data/2391-cutout-HSC-G-9316-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
2448,empty_space_dataset/empty_space_train_data/ra_189.727606056694_dec_-1.5115161822867336.fits,empty_space,"(-9.999, 2499.75]"
869,dual_AGN_datasets/train_data/7_with_AGN_8.fits,dual_agn,"(-9.999, 2499.75]"
3029,empty_space_dataset/empty_space_train_data/ra_189.5128692145887_dec_-1.744147761234102.fits,empty_space,"(2499.75, 4999.5]"
7704,offset_AGN_datasets/train_data/10_with_AGN_559.fits,offset_agn,"(7499.25, 9999.0]"
48,dual_AGN_datasets/train_data/4_with_AGN_738.fits,dual_agn,"(-9.999, 2499.75]"
399,dual_AGN_datasets/train_data/10_with_AGN_1153.fits,dual_agn,"(-9.999, 2499.75]"
965,dual_AGN_datasets/train_data/1_with_AGN_305.fits,dual_agn,"(-9.999, 2499.75]"
2508,empty_space_dataset/empty_space_train_data/ra_189.70971131985186_dec_-1.3862530243919968.fits,empty_space,"(2499.75, 4999.5]"
9549,single_AGN_datasets/confirmed_single_AGN/QSO_002347.90-002617.4.fits,single_agn,"(7499.25, 9999.0]"
8296,single_AGN_datasets/confirmed_single_AGN/QSO_010446.34+033641.6.fits,single_agn,"(7499.25, 9999.0]"
113,dual_AGN_datasets/train_data/1_with_AGN_463.fits,dual_agn,"(-9.999, 2499.75]"
3062,empty_space_dataset/empty_space_train_data/ra_189.70971131985186_dec_-1.4846740770235756.fits,empty_space,"(2499.75, 4999.5]"
9876,single_AGN_datasets/confirmed_single_AGN/QSO_014043.09+024604.6.fits,single_agn,"(7499.25, 9999.0]"
332,dual_AGN_datasets/train_data/1_with_AGN_1223.fits,dual_agn,"(-9.999, 2499.75]"
3124,empty_space_dataset/empty_space_train_data/ra_189.7812902672203_dec_-1.4757267086025232.fits,empty_space,"(2499.75, 4999.5]"
571,dual_AGN_datasets/train_data/4_with_AGN_290.fits,dual_agn,"(-9.999, 2499.75]"
7931,offset_AGN_datasets/train_data/1_with_AGN_1293.fits,offset_agn,"(7499.25, 9999.0]"
7792,offset_AGN_datasets/train_data/20_with_AGN_368.fits,offset_agn,"(7499.25, 9999.0]"
4184,merger_datasets/train_data/1973-cutout-HSC-G-9318-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
2802,empty_space_dataset/empty_space_train_data/ra_188.9491850040624_dec_-1.717305655970944.fits,empty_space,"(2499.75, 4999.5]"
1868,dual_AGN_datasets/train_data/5_with_AGN_261.fits,dual_agn,"(-9.999, 2499.75]"
2424,empty_space_dataset/empty_space_train_data/ra_188.99392184616767_dec_-1.3952003928130492.fits,empty_space,"(-9.999, 2499.75]"
2450,empty_space_dataset/empty_space_train_data/ra_189.3607639514308_dec_-1.6099372349183125.fits,empty_space,"(-9.999, 2499.75]"
4204,merger_datasets/train_data/1405-cutout-HSC-G-9805-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
1791,dual_AGN_datasets/train_data/4_with_AGN_748.fits,dual_agn,"(-9.999, 2499.75]"
1219,dual_AGN_datasets/train_data/0_with_AGN_608.fits,dual_agn,"(-9.999, 2499.75]"
9883,single_AGN_datasets/confirmed_single_AGN/QSO_144314.63-004524.3.fits,single_agn,"(7499.25, 9999.0]"
8676,single_AGN_datasets/confirmed_single_AGN/QSO_012913.64+035656.4.fits,single_agn,"(7499.25, 9999.0]"
187,dual_AGN_datasets/train_data/4_with_AGN_1159.fits,dual_agn,"(-9.999, 2499.75]"
8985,single_AGN_datasets/confirmed_single_AGN/QSO_001240.24+002433.6.fits,single_agn,"(7499.25, 9999.0]"
7801,offset_AGN_datasets/train_data/12_with_AGN_1301.fits,offset_agn,"(7499.25, 9999.0]"
9584,single_AGN_datasets/confirmed_single_AGN/UNK_124310.79-003640.8.fits,single_agn,"(7499.25, 9999.0]"
8250,single_AGN_datasets/confirmed_single_AGN/QSO_123057.70-003703.8.fits,single_agn,"(7499.25, 9999.0]"
8012,single_AGN_datasets/confirmed_single_AGN/QSO_011905.81+013143.0.fits,single_agn,"(7499.25, 9999.0]"
4499,merger_datasets/train_data/4057-cutout-HSC-G-9347-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
5382,merger_datasets/train_data/5759-cutout-HSC-G-9858-pdr3_wide.fits,merger,"(4999.5, 7499.25]"
4273,merger_datasets/train_data/1566-cutout-HSC-G-9799-pdr3_wide.fits,merger,"(2499.75, 4999.5]"
6315,offset_AGN_datasets/train_data/7_with_AGN_998.fits,offset_agn,"(4999.5, 7499.25]"
